time                                       H2(g) --> 2H*                               H2O(g) --> H2O*                             CO(g) --> CO*                               CO2(g) --> CO2*                             CH4(g) --> H* + CH3*                        CH3COOH(g) --> CH3COOH*                     OH* --> H* + O*                            H* + OH* --> H2O*                          O* + C* --> CO*                             O* + CO* --> CO2*                           COOH* --> OH* + CO*                        COOH* --> H* + CO2*                        CCO* --> C* + CO*                          CCOO* --> C* + CO2*                        CCOO* --> O* + CCO*                         CCOOH* --> C* + COOH*                      CCOOH* --> OH* + CCO*                      CCOOH* --> H* + CCOO*                      CH* --> H* + C*                            CHCO* --> H* + CCO*                        CHCO* --> CO* + CH*                        CHCOO* --> H* + CCOO*                      CHCOO* --> CO2* + CH*                      CHCOO* --> O* + CHCO*                      CHCOOH* --> COOH* + CH*                    CHCOOH* --> H* + CCOOH*                    CHCOOH* --> OH* + CHCO*                    CHCOOH* --> H* + CHCOO*                     CH2* --> H* + CH*                          CH2CO* --> H* + CHCO*                      CH2CO* --> CO* + CH2*                      CH2COO* --> H* + CHCOO*                    CH2COO* --> CO2* + CH2*                    CH2COO* --> O* + CH2CO*                    CH2COOH* --> COOH* + CH2*                  CH2COOH* --> H* + CHCOOH*                  CH2COOH* --> OH* + CH2CO*                   CH2COOH* --> H* + CH2COO*                   CH3* --> H* + CH2*                          CH3CO* --> H* + CH2CO*                     CH3CO* --> CO* + CH3*                      CH3COO* --> H* + CH2COO*                   CH3COO* --> CO2* + CH3*                    CH3COO* --> O* + CH3CO*                    CH3COOH* --> H* + CH2COOH*                 CH3COOH* --> COOH* + CH3*                  CH3COOH* --> OH* + CH3CO*                   CH3COOH* --> H* + CH3COO*                
6.05250180096644014134337818365525809e+13  -1.4239081492619659524306924357062807e-17   -1.25757886471613612771025970137371942e-30  -4.31628709822088695356281240938808818e-19  -7.09310515659192091932876661034886931e-18  -9.62041828786383594068209959182850166e-20   6.672983431231639e-18                      3.42600991632221322024765019346925457e-25  1.25757886471613612771026834026266248e-30   2.15838191432419782990829109264484747e-19   1.09026816379505111208435397045874714e-39  3.36904295805239103305283181747736209e-31  1.82401481839906754741072460887470649e-30  3.36218762729739035928288242489271245e-25  2.89660582486464635258048305603882542e-22  -6.58497257570763267978396546835400611e-31  2.32577856096405446155405868414069016e-34  3.34846339691195847884301233219865848e-25  4.64836608268842019558424674627456585e-23  7.47571003423265762230853020232063427e-18  1.37308150331305510508929339947778451e-27  1.17986973956266595823657536600651629e-19  2.43176921001083175731418950936061181e-22  7.09171341598634524834806327958412419e-18  2.03972743790864879359856087194298126e-31  3.67977848525498004523707020131530165e-33  4.68114860208676928362407133301359747e-23  9.9244460809898777038594514290160602e-44   -7.89187770265247726461259112152972816e-41  2.70110532003442040399544060818215906e-21  1.17986975329144126381808564849547728e-19  2.70100921428548566243097713777862707e-21  7.09195659290755029855050177835813241e-18  9.61035919280676825022142023922239216e-26  9.70168837500979596083030471203822569e-20  2.15700667187782562262556267572902478e-30  4.68114860245474712346666322379928937e-23   4.55428589056457740892250770853975675e-28   2.51733391444502814846198568673273864e-33   1.97366866071569009720290326098666915e-39  2.36711003378486274015662361166590602e-20  9.51021989609650958645365916898875196e-20  7.18897357276111042705040605650180722e-18  1.10198391767326345827294324411819006e-21  1.18773291876575258055045135377447811e-19  4.68119436124388521677942457780349874e-23  8.59851296410367066180643450920449628e-38   7.30014356582339054028850797787258083e-27  6.67293661196272564110986734310673645e-18
6.06915585331628789118996924168911167e+13  -1.41816247932352471573238859125606357e-17  -1.25346060046723552424968569771411592e-30  -4.30176987573348519901671476434374669e-19  -7.06453261292167072544085167238407894e-18  -9.59571965079159533978777588585783682e-20   6.646462357192902e-18                      3.41758551092562138997904407395363326e-25  1.25346060046723552424968569771413537e-30   2.15112181820339822226380542278822616e-19   1.08294491902886508122625277559545101e-39  3.35679753811806519544431050219247032e-31  1.81738509363780505834459464665560153e-30  3.35398937745240373687619972507698016e-25  2.88218042637089566205956858164129155e-22  -6.55476036753580132684013147338969753e-31  2.3173096303831862682543742125769311e-34   3.34032015528597783151407594507590397e-25  4.6314398411581745488005705029221336e-23   7.44517470980422419533255459615901978e-18  1.36757766032133377193779753105056783e-27  1.17514036422582982956207631697058782e-19  2.41903643570031783964347313608875705e-22  7.06314408863251078564080669693189305e-18  2.0290473993622400452596295254993264e-31   3.66196625500420447481188939947296396e-33  4.6641437208663018092974133910148986e-23   9.876406107507988879636344009093984e-44    -7.83151416489479563671958154184068182e-41  2.69354363128205701593767596247804825e-21  1.17514037789957738526566923924174437e-19  2.69344791270313354320017759083390687e-21  7.06338599227628371648640478251410597e-18  9.57164297524061782020443370883844448e-26  9.66260424092190474314700220171162422e-20  2.14917106455879158051296703714306081e-30  4.66414372123249842618036209810259398e-23   4.53774202713720180227411459843624494e-28   2.52629093767154897194044573838159866e-33   1.97021261005770745993696495034259066e-39  2.35814428396134870930612494532124254e-20  9.48569859796402405812354627813616071e-20  7.16001213040180361133278124885161093e-18  1.10021052827571273293973121043452845e-21  1.18438421424120557944011773400018607e-19  4.6641893138004521564619291210988518e-23   8.56727774727220645346853328188667929e-38   7.27367868325452196907027403766540173e-27  6.64641570802569430786128430765648973e-18
6.08585466823691857006091664934297088e+13  -1.41244051626157498842842180974114069e-17  -1.24935625509443140472823827837741916e-30  -4.28730427256085092266285887030402427e-19  -7.03607760243370174282248985260996893e-18  -9.57108436950795372000146229061491292e-20   6.62004907202494788560746505637309352e-18  3.40918263277721375735536161413286873e-25  1.24935625509443140472823827837741916e-30   2.14388754119039072998053749838236452e-19   1.07567226813085515918333650213790326e-39  3.34459770627079318084011536554089409e-31  1.8107800504695839620322974773739178e-30   3.34581183463142520939559669634757845e-25  2.86782909150653435775223728721722298e-22  -6.52469174274362432336852427200418508e-31  2.30887225486622528326913117776105059e-34  3.33219739647368570269341724452847485e-25  4.61457666646123159568351106292832713e-23  7.41476740090504294391874219786859058e-18  1.36209625271938003805417857575157741e-27  1.17043026730576517698474161019365954e-19  2.40637141833571945544008075579564395e-22  7.03469228405413740427041731037557203e-18  2.01842419421032708923520092936934482e-31  3.64424180183495135308774603145455744e-33  4.64720209999321106766332651465498338e-23  9.82860287064777792380612308744680884e-44  -7.77158188726749501921657989790077077e-41  2.68600356204903393590977713439950732e-21  1.17043028092470927987469377934229962e-19  2.68590822904744154529137835704278834e-21  7.03493292119617281299559458547325578e-18  9.53308602277819137640693576604000901e-26  9.62368088534645574524814085163783099e-20  2.14136460670775441000645948817652827e-30  4.64720210035763523929432008440592465e-23   4.52125970832403022059953597777561208e-28   2.5350761833485753196349303363862045e-33    1.96676238345588585774843508280333347e-39  2.34921270158740058775037388635463523e-20  9.46124035573368598337813829268706019e-20  7.13116982538036954167364087021666628e-18  1.09844013774267728283841507931902316e-21  1.18104523205081324347465693325121482e-19  4.64724752732274791284368909613176594e-23  8.5361587294686002580554533752974329e-38    7.24731209902605167270310613864756977e-27  6.62000259229889768351717495668358625e-18
6.10259793214355399709838546835234674e+13  -1.40674230620098046313619663348777776e-17  -1.24526588484881055172168034861527207e-30  -4.27289046531770989320815574888335213e-19  -7.0077403585004290688343110112885464e-18   -9.54651291445566178384089950575508884e-20   6.59374380287084302890081993637273281e-18  3.4008014397459348860278592205745241e-25   1.24526588484881055172168034861525263e-30   2.13667917156867862967053940787338857e-19   1.06845003698773441266482150085831622e-39  3.33244360053269911243307533475454247e-31  1.80419976362019412612645454864887029e-30  3.3376551539877927972464778598750105e-25   2.8535517958874732373426305077856506e-22   -6.49476676272172127972308995070655198e-31  2.30046652975606552694547531911345685e-34  3.32409527515844388993742682108243109e-25  4.59777674915256601354840832030468508e-23  7.38448833255945879036126785387676175e-18  1.35663732751095414436137825600330934e-27  1.1657394891921460439838768846224697e-19   2.39377411447744987326583525005766942e-22  7.00635823558599415642905347106512438e-18  2.00785778601651869749229777465877429e-31  3.62660513765540416067956385018213273e-33  4.6303239315449475517109211485142411e-23   9.78103640252672655334530351220317695e-44  -7.71207941128240155285293338992800805e-41  2.67848524213163165387356967836239523e-21  1.16573950275651146119850348129763322e-19  2.67839029311152819350933122387677866e-21  7.00659761299764268159344443632020823e-18  9.49468865160715397046243467396495639e-26  9.58491862747658856785345357103365942e-20  2.13358738683127039004314746494082231e-30  4.63032393190760805698846768513211125e-23   4.5048391210006388786843464683743958e-28    2.54369107538252134626012434735683128e-33   1.96331806070117084022302495966918842e-39  2.34031538434593389421902423634577629e-20  9.43684563584011685100258220980564997e-20  7.10244689421916786949007922361281934e-18  1.09667278615544924529492838511482037e-21  1.17771602860632628934244174680498405e-19  4.63036919389010072922836143639102905e-23  8.50515626350806683150884204189508552e-38   7.22104411305113361821105668044315612e-27  6.59369749195797017697362664451549737e-18
6.11938576944539129373706162381245377e+13  -1.40106774428075805836265827398972381e-17  -1.24118943765849381964770318629798914e-30  -4.25852824887918525732219816254196466e-19  -6.97952036362901107923289634318954885e-18  -9.5220051059551106543685979728246069e-20    6.56754607993951e-18                       3.39244186797803203261687314514872504e-25  1.24118943765849381964770318629799886e-30   2.12949660671322587841336511046664741e-19   1.06127786092306975385447101043412502e-39  3.32033503694385738588365694611416631e-31  1.79764413349291307418348298130111447e-30  3.32951927489945096167733475214556875e-25  2.83934813694141680224300626815481354e-22  -6.46498469607438038026179961306568694e-31  2.29209232771278677280133756343089243e-34  3.3160137316939264119661227900512527e-25   4.5810398347270516103679962042948015e-23   7.35433692751224077668087021824548602e-18  1.35120078704996307505940945230170568e-27  1.16106794597904983396148290090229811e-19  2.38124414700372694513159660109327547e-22  6.97814142578210454536092454922187956e-18  1.99734785845736812255116512294502649e-31  3.60905580707418277572861236904986509e-33  4.61350896046896376271880344457985558e-23  9.73370547494519539281091365623798399e-44  -7.65300370629494918315920371808348481e-41  2.67098860233229206788721966197574751e-21  1.16106795948906035649449235229657614e-19  2.67089403570484796052029230200416961e-21  6.97837955019700464727773284214597511e-18  9.4564501604817972517426687812852082e-26   9.54631675940349146153850062282355056e-20  2.12583928740475454079283440868077936e-30  4.61350896082986933500227616629870503e-23   4.48848001703467961616438785044895522e-28   2.55213726172606211146539224947295423e-33   1.95987963059725363550502602734422368e-39  2.33145219416747258027988451495972788e-20  9.41251425926379632216822978798279744e-20  7.07384281235541478986865147109639379e-18  1.09490846691314323922086266920723232e-21  1.17439657219884922084129667903262432e-19  4.6135540584474701535369606011003313e-23   8.47426988090032293251236595285500411e-38   7.19487432936668580466475384094785362e-27  6.56749993717664522258065663238547369e-18
6.13621814839460332124725411755282629e+13  -1.39541677852089318519238809750214581e-17  -1.23712689933895762727035629749508721e-30  -4.2442175517121210638218288563283718e-19   -6.95141736327733761520665476047145342e-18  -9.49756099164591659484375703215429563e-20   6.54145567737196489525788213643931344e-18  3.38410393118413705814845617898288106e-25  1.23712689933895762727035629749508721e-30   2.12233981080868674083651597402149013e-19   1.05415544395674606828417721074507774e-39  3.30827194419159082178538357645793627e-31  1.79111312147873914484259911739606528e-30  3.32140421222843165153080677201643012e-25  2.82521784533501619012068655742135653e-22  -6.435345090067104836383980502810583e-31    2.28374959930246847818134425974629715e-34  3.30795278141173081617699535474121806e-25  4.56436582438467215010074685070950827e-23  7.32431288961991633853414335291759099e-18  1.34578658433457463405141583583664219e-27  1.15641559727845924545069335047937274e-19  2.36878125646120388504327751191515156e-22  6.95004160011753310351203808890080145e-18  1.98689419390774792287307926528076906e-31  3.59159351900629621615239334264697185e-33  4.5967570881419037974081469867721496e-23   9.68660930284145654962623299365066551e-44  -7.5943523061293255072016859538395089e-41   2.66351364303272651398738812246332808e-21  1.15641561073433819449509750773302718e-19  2.66341945721256166431159301993953456e-21  6.95027847824337790779410761478584153e-18  9.41837020445847057784233759194121261e-26  9.50787493290631123537561874241308804e-20  2.11812026298396767754199214780025593e-30  4.59675708850106314094842262949056323e-23   4.47218230048205045486988384748337421e-28   2.56041630040711286689192811293534149e-33   1.95644711382594866121055996546949911e-39  2.32262307543120916612554463719936238e-20  9.38824627266813134975930935277078561e-20  7.04535732175601751924134775103324273e-18  1.09314718977785236836592990275655183e-21  1.17108686193264363417351155638354236e-19  4.59680202237053642600646701851184376e-23  8.44349940049021309177898721701714003e-38   7.1688025954635145833565903482642812e-27   6.54140970218304748522545421376528404e-18
6.15309509610664129835293769471785824e+13  -1.38978933658806813944250155818329113e-17  -1.23307824102702770335803284427322923e-30  -4.22995825063757469398091499461044874e-19  -6.92343100166000492856678895168004324e-18  -9.47318053074137749945537503784782468e-20   6.5154722754380315e-18                     3.37578761294024568428888441722470889e-25  1.23307824102702770335803284427322923e-30   2.1152087222118142120435455812581526e-19    1.0470824659484827914073524801646346e-39   3.29625420741067615736006802556151998e-31  1.78460666538912872221442973894217732e-30  3.31330995150714986590776798686419484e-25  2.81116060145872256036420121835045432e-22  -6.40584738599876152885350576845497488e-31  2.27543826497007905368907623103496653e-34  3.29991241050887452703016362906842067e-25  4.54775455912451638780735609973719262e-23  7.29441581469649208339008940729507084e-18  1.34039465284867774093547828912807919e-27  1.15178238593400994920887334552096825e-19  2.35638513914042353558451437477701504e-22  6.92205840283542539289387857670181438e-18  1.97649653762124395440588012657908491e-31  3.57421791998383244049897181740189895e-33  4.58006815545807457962452576863273492e-23  9.63974693290567781350327895681792667e-44  -7.53612254405613187732386584116232587e-41  2.65606033757992783156692108838588892e-21  1.15178239933597998105131954882918811e-19  2.65596653098648351476963129664819248e-21  6.92229404134953707941283859141621905e-18  9.38044830140745595680117507676261277e-26  9.46959266127445589405235107448368632e-20  2.11043024025527019583809926782742979e-30  4.5800681558154963633256927691921574e-23    4.45594581655601894718972991867057386e-28   2.56852977046779933331696507029471565e-33   1.95302051869126870137927833382241263e-39  2.31382794061926867523924947517777203e-20  9.36404163492477322365003657950669268e-20  7.01699006176663993266310110043064244e-18  1.09138895816604267587795981560096069e-21  1.16778688494308977320639185305428466e-19  4.58011292655205139701649521820717817e-23  8.41284453002630944563155984266111688e-38   7.14282866470077093527926647839085026e-27  6.5154264671847824781556675868192976e-18 
6.170016614695075281116779072326144e+13    -1.38418535415780844445735622513521103e-17  -1.22904343955375648310485106954868849e-30  -4.215750242610336010240419391026611e-19    -6.89556096279516344605101984819734937e-18  -9.44886371649986774956917927589485939e-20   6.489595591291778e-18                      3.36749290846247625623214940172847285e-25  1.2290434395537564831048510695486496e-30    2.10810328934849778282140296612393624e-19   1.04005861844857152762974827436866487e-39  3.28428172870078326156130995179492445e-31  1.77812471222040671565755496865384907e-30  3.30523648959517980136629363485976473e-25  2.7971761064246506635910508308912745e-22   -6.37649106806413413438348139126117299e-31  2.26715825689295110535215185553827392e-34  3.2918926164329961058615134849836509e-25   4.53120590339430430728573313323002913e-23  7.26464534121460243806522816748075298e-18  1.33502493373425678459937963358884491e-27  1.14716826136983198948345494143183967e-19  2.3440555097087291647981282664994047e-22   6.89419151797793818305320252082770914e-18  1.96615465026559544057883672744691947e-31  3.55692868187632825317652746454606704e-33  4.56344202686903541091697166509849514e-23  9.59311748016367470874456552271382119e-44  -7.47831184811689042577317308156066083e-41  2.64862866974995313214547017064584605e-21  1.14716827471811517206976671488153147e-19  2.64853524080695263901001320733608509e-21  6.89442592352910566598355406047075311e-18  9.34268402313343967245332431691816455e-26  9.43146951224426692309071439018249479e-20  2.10276915675986921167573375339325008e-30  4.56344202722472827087007493869168746e-23   4.43977043338843190070146676503374239e-28   2.57647922971329558235809668298840769e-33   1.9495998583004002717862831952990068e-39   2.3050667146146394133190620748673654e-20   9.33990033870342355300172685318035666e-20  6.98874071207826466691925408917099813e-18  1.08963377796444188380107387823010931e-21  1.16449663298545886616168172079463863e-19  4.56348663544224956617205559890261503e-23  8.38230502052804714928440130632289376e-38   7.11695232709989170181445147867806012e-27  6.48954994930670336610153868626975731e-18
6.1869827067053104760032280939459088e+13   -1.37860476630348701949140059739973813e-17  -1.22502247125894657291486014002590272e-30  -4.20159342292553300305406474688369112e-19  -6.86780692768156733805490335064695457e-18  -9.42461053903941897360059953533603105e-20   6.463825339164653e-18                      3.35921981192334146789166245616976873e-25  1.22502247125894657291485168239389308e-30   2.10102345981477858904918326173605339e-19   1.03308359380391065802792584524071913e-39  3.2723544087527648310198245594469085e-31   1.7716672082061581638007652007471292e-30   3.29718382233495844452125275529522146e-25  2.78326406050940029781775816024263251e-22  -6.34727561815566706930235762655465236e-31  2.25890950627372232812475708734423693e-34  3.28389339562051098255409518778951745e-25  4.51471971969370338138273803200438463e-23  7.23500110455100109765197863843662858e-18  1.32967736754165807780913843403226176e-27  1.14257317250166908304985959468676022e-19  2.33179208219275434152359162874296674e-22  6.86644062656812208287434242988920939e-18  1.95586829197112493206011177836678942e-31  3.53972547525720621671042725187382215e-33  4.54687856486832513442977061014450383e-23  9.54672005614560960987737547681612209e-44  -7.4209176514131481289504104823072459e-41   2.64121862237312563154473029280667273e-21  1.1425731857964868900691932015267583e-19   2.64112556950861518233623618669320444e-21  6.86667380577653693972348606628477861e-18  9.30507693734980964687557171054332718e-26  9.39350504942190363673336161798964827e-20  2.09513694913674387278605492945899471e-30  4.54687856522229767378319991272564155e-23   4.42365601720618177600200264156149175e-28   2.58426622758276863024993417190692644e-33   1.94618514534699655195713818465544404e-39  2.296339321252059244336287400853388e-20    9.31582237355409152109896043696651989e-20  6.96060894932140226453698729617573166e-18  1.0878816548532744434437699166710755e-21   1.16121609739822788570825420342618263e-19  4.54692301153332583395337319249928633e-23  8.35188061941829441841573927243774609e-38   7.09117336963420690605801820144109519e-27  6.46377986283714058647957689149192166e-18
6.20399604621225344322214171054446358e+13  -1.37304663785572518008088348100100312e-17  -1.22101468468471467652942725719720815e-30  -4.18748547721117760213010292327923498e-19  -6.84016424921976488086705860658724017e-18  -9.40041719699946327679222981984901502e-20   6.43815721428564295793141322992404027e-18  3.35096702417224175535916079146901258e-25  1.22101468468471467652942725719720815e-30   2.09396807615294986517616502366260039e-19   1.02615600276265697404213358773570582e-39  3.26047028704664369475628365408748585e-31  1.76523309191215529167596827921018733e-30  3.28915068664832704350233261526534724e-25  2.76942199848557389897201870498842553e-22  -6.31819596741191854064896262889449854e-31  2.25069065713582614991117482679613955e-34  3.2759134939225015113628650722544288e-25   4.49829329793002174162720299361265469e-23  7.20547811788878203961688762291428476e-18  1.32435106083990593068628696695931723e-27  1.13799635161677434583448159004801348e-19  2.31959266237437575739717484504059753e-22  6.83880108202167964983120340692822926e-18  1.94563562226430585428745448953100745e-31  3.52260529181578809613501122835726989e-33  4.53037504727495710889643234855989483e-23  9.50054654737268750986839432112705925e-44  -7.36392848907030101207135166625561277e-41  2.6338290203964930835770660965063646e-21   1.13799636485833931850671032291437133e-19  2.63373634210148930994088836308598571e-21  6.83903304128811164559166385467857863e-18  9.26762074714086208516285464119569392e-26  9.35569291605332563489547967103936197e-20  2.08753236304362702405772007982983655e-30  4.53037504762721762996752224442304202e-23   4.40759991963360516957668334540333675e-28   2.5918934884714802714957848301221591e-33    1.94277585802804526653022562928443153e-39  2.28764432265903870848054008701021461e-20  9.29180396497306635422501185995959967e-20  6.93259006312473009747719935980372337e-18  1.08613232026396914439929218222503599e-21  1.15794475694382026329898451702848914e-19  4.5304193326176843595692280523149221e-23   8.32156632649080073369772509459625115e-38   7.06548755651799094465988314662446834e-27  6.43811190302082773541268681512472516e-18
6.22105424635742629874287686755837679e+13  -1.36751169340401131671837004580615402e-17  -1.21702062457553387348030046105482118e-30  -4.17342830239824493746071304139776898e-19  -6.81263653483456617415011013698724744e-18  -9.37628710628174842186361224682915849e-20   6.41259457651316847144642586073706158e-18  3.34273570800598592976071955295971113e-25  1.21702062457553387348030046105481146e-30   2.08693808697858211813369638802678331e-19   1.01927652975851755119801395872559146e-39  3.24863095089551031788594479344432977e-31  1.75882322271675654229560147169549994e-30  3.28113821583480383954221311820629351e-25  2.75565159178175885817125422726845786e-22  -6.28925573478855132595319875213085815e-31  2.24250280712599245496300471487542015e-34  3.26795403767170139101277610407987159e-25  4.48192883189071430901844598355830346e-23  7.17608021096453724527229715870053072e-18  1.31904671066933373131488727508632996e-27  1.1334383976721613525975509203334613e-19   2.30745870230343169248062618008297654e-22  6.81127649134319986319665430756839479e-18  1.9354578591003128896887644745540405e-31   3.50557023866573393032745076143608539e-33  4.51393367878536652806596555661782962e-23  9.45460263677729369409673530708320309e-44  -7.3073499564215732492189563157732789e-41   2.62646089360658980530181633179273458e-21  1.13343841086069300132792658610827189e-19  2.62636858832322758785333676984086017e-21  6.81150723721362374681075244763628222e-18  9.23032034058011070762086766383149137e-26  9.31803804666374514179729302072235437e-20  2.07995641437326732527923003645894427e-30  4.51393367913592354388341029250929511e-23   4.39160428560179346631422363180729535e-28   2.59936142713151273455467134030978186e-33   1.93937249107335102163502694552905648e-39  2.27898287685431482494091408152973124e-20  9.26784850355915780948663558276770873e-20  6.9046877099833431318578031422458897e-18   1.08438602722590604279547721298796305e-21  1.15468306648395561704974492709861888e-19  4.51397780341331147596574274841598275e-23  8.29136619141638198207130621045958336e-38   7.0398983200514241354628010853332504e-27   6.41254942968557359291311308065603256e-18
6.23815828077207981205696784205217732e+13  -1.36199955657213546820257586983265511e-17  -1.21304004196478164506633341804097468e-30  -4.15942100133989033849979410803699662e-19  -6.7852219164321334218627259701949534e-18   -9.35221889272182544942768461161144609e-20   6.387135701337419e-18                      3.33452539227652850874373471971206201e-25  1.21304004196478164506633341804097468e-30   2.07993304358899774987179299841324017e-19   1.01244448709081207217401450831212035e-39  3.23683563380770504075076338844995068e-31  1.75243718563797045269399075825940166e-30  3.27314595275290113634322339919272001e-25  2.7419517695989024585209522536895762e-22   -6.26045277859557153956294112739833447e-31  2.23434542603870677120861745521045793e-34  3.26001457330449016685195372369897756e-25  4.46562526189221030357416098707444981e-23  7.14680536549928309983882149842381137e-18  1.31376395902905675262557708371504695e-27  1.12889900304267485448429872626233033e-19  2.29538923714922864956775653434875966e-22  6.78386498663914418435772733895053067e-18  1.92533419319527402994300531576001598e-31  3.4886190312696157860274974860603111e-33   4.49755339536153440464758203756345697e-23  9.40888485993473153961019588259912066e-44  -7.25117635859626083396458010190822281e-41  2.61911380857310617678039619075470331e-21  1.12889901617838911047850968937811356e-19  2.61902187476883414778468556502415029e-21  6.78409452556305163533714002560458258e-18  9.19317318634141990514578619845199301e-26  9.28053788587276818279865436185170345e-20  2.07240861283208487155725519631415448e-30  4.49755339571039629978633943041598167e-23   4.37566807992471938984223823873075724e-28   2.60667196950672911913309007856588587e-33   1.93597486444610391041495462036309475e-39  2.27035441962620405520567737273879027e-20  9.24395462446732077553028009022481429e-20  6.87689999635339050670543701523169226e-18  1.08264268254504665829723748534970314e-21  1.15143083311297811198783596403769741e-19  4.49759735987178737899842527951957763e-23  8.26127825972927009882474740683229977e-38   7.01440400513841258729671597366314196e-27  6.38709071835575397012693590124840561e-18
6.25530789517320933620131805928403675e+13  -1.35651025072842027881612246163209742e-17  -1.20907297615028748342643079645249416e-30  -4.14546369162327251764788759575105947e-19  -6.75792051398464992797256763896075045e-18  -9.32821292262205235876559542029299708e-20   6.361780710371457e-18                      3.32633619956988912919096476287446588e-25  1.20907297615028748342643916357724185e-30   2.0729530047500658079358255111372617e-19    1.00565968628171120017450471727459589e-39  3.2250844240118170662228108248425739e-31   1.74607502844314590117066879874242576e-30  3.26517401819743150440714783951632042e-25  2.72832245694995870121209863552944995e-22  -6.23178704892211358310358165290725286e-31  2.2262185747767978313375679709821897e-34   3.25209522136499540282701656591387699e-25  4.44938270965660664904522961711179732e-23  7.11765368657693830086649767943170814e-18  1.30850283098258397393073816644152177e-27  1.12437818926503771945365782207463435e-19  2.28338417975251098738524975467457097e-22  6.7565666878564809160453500490878028e-18   1.91526455144146890004922491390940575e-31  3.471751616571151644178182710505636e-33    4.48123431991778449549400220944565793e-23  9.36339307375185708599503846593164093e-44  -7.19540610575692265518294211944355259e-41  2.61178786343077278031636246474968852e-21  1.12437820234815076462559005951270969e-19  2.61169629957141422388803513615090412e-21  6.75679502627464768833031691161827371e-18  9.15617944695394100598216844462160101e-26  9.24319259775477502750201115956254576e-20  2.06488901505725120288696621741045702e-30  4.48123432026495964922340337032193376e-23   4.35979142218972643255986371884647147e-28   2.61382648744779004188427607064364858e-33   1.93258304347805330546454251439661815e-39  2.26175901208086664417537837036390623e-20  9.22012269072870520190380617392796742e-20  6.84922704381387002718691262251784361e-18  1.08090231893347148823744794147259111e-21  1.14818809924461688261736415525152088e-19  4.48127812490863749526610885061794467e-23  8.23130275720320083051323286004732849e-38   6.98900480403989765659272140153176899e-27  6.36173589060061512015432702135102194e-18
6.27250329542032203318933488815261137e+13  -1.35104365071921759367969018129140284e-17  -1.20511935910434017398988800469975179e-30  -4.13155611324697616606200480184902975e-19  -6.73073170876492927800282076574408894e-18  -9.30426891308031478608662523688926188e-20   6.336529039119704e-18                      3.31816803103685188430063569666011696e-25  1.20511935910434017398987131500825151e-30   2.06599784039607388890229083355093855e-19   9.98921756334132178856251517771801183e-40  3.21337709177560664935074521929977446e-31  1.73973662675422625705954843529980637e-30  3.25722231740643756977272554473313818e-25  2.7147632104194788930790172032870361e-22   -6.20325772068001180711033602134966726e-31  2.21812209434809972482292906117854132e-34  3.24419588826336548971027254726888729e-25  4.43320085741771363339735857068735166e-23  7.08862449059213231781468999638090059e-18  1.30326320923683287032492084346406642e-27  1.11987585555094393858769667186363795e-19  2.27144311847444980905907051162901052e-22  6.72938097632667387529066021249672017e-18  1.90524858856312729488618858402906682e-31  3.45496748537765908742317858682076756e-33  4.46497613381106876644631588693273015e-23  9.31812590492568001098103281837880843e-44  -7.14003610608836650410781626985606362e-41  2.60448295816184379817590276175137531e-21  1.11987586858167078226568682837616587e-19  2.60439176272160632298697975720356869e-21  6.72960812063871183989720696778893575e-18  9.11933828399990088763096337812931978e-26  9.20600133592529511883736109439059977e-20  2.05739747422258346607304225540021124e-30  4.4649761341565655071164270312254666e-23    4.34397400239760967127508623716296979e-28   2.62082654037853941096242043248998326e-33   1.92919700186719385572549662372526478e-39  2.25319648271876828561377018677956811e-20  9.19635242087122695846904241630407504e-20  6.82166822519122853770183445157956487e-18  1.07916492209087819609063424881976976e-21  1.14495481958171523607207560330258299e-19  4.46501977987769922460979662202908355e-23  8.20143909854242506433253495366191921e-38   6.96370022177435738308859410332557407e-27  6.3364843819546497666041826783594524e-18 
