time                                       sum(surf)                                  <gas> H2(g)  <gas> H2O(g)  <gas> CO(g)  <gas> CO2(g)  <gas> CH4(g)  <gas> CH3COOH(g)  <Pd111> *                                  <Pd111> H*                                 <Pd111> O*                                 <Pd111> OH*                                <Pd111> H2O*                               <Pd111> C*                                  <Pd111> CO*                                <Pd111> CO2*                               <Pd111> COOH*                              <Pd111> CCO*                               <Pd111> CCOO*                              <Pd111> CCOOH*                             <Pd111> CH*                                <Pd111> CHCO*                              <Pd111> CHCOO*                             <Pd111> CHCOOH*                            <Pd111> CH2*                               <Pd111> CH2CO*                             <Pd111> CH2COO*                            <Pd111> CH2COOH*                           <Pd111> CH3*                                <Pd111> CH3CO*                             <Pd111> CH3COO*                            <Pd111> CH3COOH*                           <Pd111> co-H2O*
1.4561915436024009336736440040049748e+13   9.99999999999999999986566394629975462e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.47895598954671839454668171332953885e-03  1.74247253076815258194881930106463539e-10  1.43608238366381752255725078018327689e-08  1.18860230950279029812469791941877092e-19  9.48846888303220761480611067716133412e-56   9.98147335678818196477856174459415359e-01  1.17538368810424908816960344598069882e-14  1.64568512022463430131082445126948436e-46  9.5627029640665964969102703204101199e-34   8.35993700582039267608013718678421953e-21  2.23873935516168582472991270258541823e-29  1.80695884082222380239558579168433327e-12  6.96914575139549632641758564793687067e-05  7.41937165230132521287512608368440937e-24  3.87173909510493355837594391687585365e-21  4.89782491381188273132102557100164474e-27  8.82532183029245507547179539015432027e-27  2.76330250937036739674544854839371512e-17  1.29257402025534119253709574670394475e-16  1.07910456825607665219429883258319994e-19   4.30752856082948385859486300169727157e-37  5.83135164339303561521304771189566255e-14  3.04002337172802649587963301425717011e-04  5.44627468026507115100707395337200487e-17  0.0000000000   
1.46129150474880293229307551162510969e+13  9.99999999999999999986581118194564963e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.47663817465161299889948622782796141e-03  1.73790808690831839110585622976781393e-10  1.42949648014098864689426052396927779e-08  1.18658130171893351191453653699511063e-19  9.44752243751101154266007865964801399e-56   9.98150545705463231774119009447916623e-01  1.16999923136170901789934729574993143e-14  1.63713642716939967928727576844055148e-46  9.51776568268589086360797153480874091e-34  8.34663177659014004941789876152301741e-21  2.22397134999864834106199349202285072e-29  1.80411606353345712072239829221603293e-12  6.94283821218280725372764723384354561e-05  7.38132763286490675742623694284537331e-24  3.85162676910894265460935636856048016e-21  4.8748334222702209944357025675140346e-27   8.78918552427598077752932908905272548e-27  2.75344842725851188088318756189858599e-17  1.28585942158685795006857857575936191e-16  1.07572488048513633157510988979566995e-19   4.30534512534412718395331770867552618e-37  5.81308364568432129442793989765766559e-14  3.03373267133559496967518979223410351e-04  5.42921728985393114517748102094622592e-17  0.0000000000   
1.4664071585784431729918962092025351e+13   9.99999999999999999986616319019416698e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.47432509349823960244707239894685711e-03  1.73335783308512405233832636847164246e-10  1.42294469289220857347018898191864857e-08  1.1845650959196658418724196744208692e-19   9.40677565675363415531640265903324522e-56   9.98153748260213145172213430104319082e-01  1.16464262639800009502725397248457767e-14  1.62863611055446716202249395780106888e-46  9.4730608966811044171993860416472621e-34   8.33335425963877230667198221648536198e-21  2.20930830258898835821478069006279306e-29  1.80127909249900205424040458089696268e-12  6.91664573499668603505045700594788477e-05  7.34349571514721886635407899276672435e-24  3.83162825583360351931925453497666793e-21  4.85196073069385653726344421837402599e-27  8.7532308103275197130014533627777573e-27   2.74363379666881232012759979348244965e-17  1.27918282073313219533424527930147038e-16  1.0723573797114599939683040894104734e-19    4.30316120224728874252073981702979765e-37  5.7948781475544318101886153430264014e-14   3.02745784284852106069942424825136282e-04  5.41222140760093154164396926669117408e-17  0.0000000000   
1.47153854155770547516240627285833526e+13  9.99999999999999999986692325526118024e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.47201673629942419330969053862271229e-03  1.72882172223855784194071939780994167e-10  1.41642683188862929055315529523006306e-08  1.18255367824684716203517731363697026e-19  9.36622748251321907818296794180666243e-56   9.98156943362484621689669680822144406e-01  1.15931371839721410406876567930032826e-14  1.6201838821328622282572703374122714e-46   9.42858733379690041233037471764295721e-34  8.32010439531688572450417067427868287e-21  2.19474942860640247310065920500092611e-29  1.79844791571377289599787253486190494e-12  6.89056776854306009997278659510639941e-05  7.30587465628781590029349216463721354e-24  3.81174287715159172204771094384003693e-21  4.82920619004170416849647589916615059e-27  8.71745666618156554387101702376928704e-27  2.73385845136474169415478214820247586e-17  1.27254399128628504430002868634150435e-16  1.06900201930830023886913429739184959e-19   4.3009768007982493848843355206182441e-37   5.77673493616816808872725469964149765e-14  3.02119884512015207158749314532668994e-04  5.39528679817941391529132548687384839e-17  0.0000000000   
1.47668602005541146333422509815978601e+13  9.99999999999999999986678655250076636e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.46971294602696123327694255093029142e-03  1.72429941855536703072528035539504992e-10  1.40994229436664140343808145003591317e-08  1.18054690664168117258855773174387893e-19  9.32587428683592675602426020309236685e-56   9.98160131235378930270625927010825375e-01  1.15401201508762568652565042723420698e-14  1.611778919152447696379693534008082e-46    9.38434090515817279538950430913701936e-34  8.30688127888593643397039274090568021e-21  2.18029302807717928812189006317701735e-29  1.7956223405828367474747601840004048e-12   6.86460210658229704654214340901384823e-05  7.26846083364492747784742035193907874e-24  3.79196869741617761015524443948285594e-21  4.80656771013897900765228202327899367e-27  8.68185980384759390576262125012459355e-27  2.72412160404786682823619657554638472e-17  1.26594228700973392892723232582982581e-16  1.06565853928134440593481439252835385e-19   4.29879179040631459136650949110982575e-37  5.7586526443226372105859186791488252e-14   3.01495523810443146889775533589656676e-04  5.37841214938991131395984200927758924e-17  0.0000000000   
1.48184930376823524546229950380462834e+13  9.99999999999999999986696621698552162e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.46741386034084555024120442375869573e-03  1.71979116512144538422459611156156393e-10  1.40349130937043826799672055162310895e-08  1.17854489581867259183551019570996291e-19  9.28571761646095429032951279328211227e-56   9.98163311694133284459027735963608247e-01  1.14873770426840357293742176892500034e-14  1.60342147760042750976830587381845165e-46  9.34032319725518105811262121228616053e-34  8.29368569708821405038496717760923019e-21  2.16593926075349078263758484381842094e-29  1.79280253594356143831617585511919386e-12  6.83874987073756480855520603000531334e-05  7.23125542589267443980962556299137469e-24  3.77230631890761963217209846852761081e-21  4.7840461045574994009793943387076152e-27   8.64644150134566016503208085101000864e-27  2.71442371474947191150236259494452305e-17  1.2593779089661101720619289898469003e-16   1.062327107803374216394250138594345e-19     4.29660631961777413972063836105311466e-37  5.74063221991053663766970436859705386e-14  3.00872738064380943457978771889533989e-04  5.36159831000574041146888034862399668e-17  0.0000000000   
1.48702857619176761994631104154810817e+13  9.99999999999999999986604291586257354e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.46511940458764401366693231847613665e-03  1.71529678825369081347367040619306601e-10  1.39707350885338534044062230009538952e-08  1.17654757557015301651145442191459908e-19  9.24575530189781995679065287339555711e-56   9.98166484847766485286745153171751586e-01  1.14349048555672117562148130031475577e-14  1.59511103976128180791794204387858392e-46  9.29653172204222820285067304276956308e-34  8.28051721805160438727278359815642839e-21  2.15168695802814001373366451079212306e-29  1.78998841023352581514557130975908478e-12  6.81300979070569112846512332018204096e-05  7.19425616735183434577722480545610568e-24  3.75275452363178902162935970024822266e-21  4.76164010213756857994525307701735858e-27  8.61119975923992425836656371502639439e-27  2.70476434630109397757871093609592587e-17  1.25285045051085163616529991761075619e-16  1.05900758493639999948393903204615538e-19   4.29442033569412782843819473109596092e-37  5.72267294426219060462753569140822154e-14  3.0025150561519035442310708262325101e-04   5.34484457375547001008432334521738859e-17  0.0000000000   
1.49222302409775216940412441860305077e+13  9.999999999999999999866337858257524e-01    1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.46282994365912960938411952553664387e-03  1.71081697453782214528488420824897846e-10  1.39068975174552433054939076090729026e-08  1.17455525823196614506083880859485873e-19  9.20599281507008786132333449891164738e-56   9.98169650197546488924292238328571087e-01  1.13827106175390084338610596808117854e-14  1.58684867637522630302355075508393937e-46  9.25297236338422634777664659678515477e-34  8.26737793248722180737430958117903405e-21  2.13753767483050493986092350041093547e-29  1.78718041098635915374921107555936349e-12  6.78738551936900732320607977832074758e-05  7.15746786453468151390798892032803263e-24  3.73331583072147889734786320000345751e-21  4.73935271523325504147572853647619011e-27  8.57613931691846390260528187922393673e-27  2.69514490928980405026972576818465089e-17  1.24636075265670066252281112777281507e-16  1.05570046590770588568662279608625421e-19   4.29223420547798421501500878550038618e-37  5.70477753532935149999089372253921601e-14  2.99631923765660469650459256564678609e-04  5.3281534400667705799816397336748655e-17   0.0000000000   
1.49743355623669249754409981766664194e+13  9.99999999999999999986657946730541249e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.46054508168348693923541911608162896e-03  1.7063509213435691496949215045450368e-10   1.38433877364297127495879494160798579e-08  1.17256759404830672465216695957717132e-19  9.16642240330343370160698022600088924e-56   9.98172808296662198040022827821801413e-01  1.13307839960019818670604705888213697e-14  1.57863270969527705025913226001437069e-46  9.2096365162818299222197406061037268e-34   8.25426556500174033830179772348823794e-21  2.12348825904893827487108089494951252e-29  1.78437805266845980069520251068285605e-12  6.76187218822509476671303736510214411e-05  7.1208830863722709348575420245354769e-24   3.71398629299993804343131131336383432e-21  4.71717954289598834351548313603647293e-27  8.54125325312297899319199095615092657e-27  2.68556361554778551806778572666168768e-17  1.23990749760893295132558975403273516e-16  1.05240514637132027250920174089584656e-19   4.29004757010556938578832279690549134e-37  5.68694276126381580570521805548701834e-14  2.9901388389645303530864062178783789e-04   5.31152185878652862223592137178119302e-17  0.0000000000   
1.50265958519122288331073704260565892e+13  9.99999999999999999986661551452244176e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.45826508171521222663861551683947121e-03  1.70189911527973207817170851992304431e-10  1.37802114759027018964817714538675928e-08  1.17058480667679200901045789205880723e-19  9.12704775853286636010455729289597666e-56   9.98175958787296824992750425184345533e-01  1.12791296815012661862028161130490125e-14  1.57046384030577161060987720144607535e-46  9.16652811319268461635688266548961125e-34  8.24118162180224328163059914437838728e-21  2.10953963349892034538828915974336583e-29  1.78158165791407906096667874473111344e-12  6.73647230360886711665068708001845401e-05  7.08450499110989703619585137321152034e-24  3.69476755874151801935800104028619506e-21  4.69512259902489630500645498949957285e-27  8.50654473851535741484250377635157653e-27  2.67602144525044932976932257283014812e-17  1.23349123564022975295135126287622305e-16  1.04912197372244881163469267157472302e-19   4.28786070007962774228567816678486284e-37  5.66917054008215702380785455919226414e-14  2.9839745570073087966692391554601844e-04   5.29495158322926779853338027847227585e-17  0.0000000000   
1.50790226839822588543862909369556308e+13  9.99999999999999999986627317353053888e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.45598944586168585063065292095081184e-03  1.69746055739602090364516036063283599e-10  1.3717353395878795207009022368819796e-08   1.16860645806727554271175817211345018e-19  9.08785943936539151498120994359864557e-56   9.9817910236305592151353863064387455e-01   1.12277351368284129233513780351722195e-14  1.56234004472225373091659506492930416e-46  9.12363670873857634912433184642400021e-34  8.22812324234769730945288565408090644e-21  2.0956880728553936351153800570984491e-29   1.77879061605831304690543410946248344e-12  6.7111798985277916964937919609215508e-05   7.04832460557242470556725588349795694e-24  3.67565486735854989664265871538489034e-21  4.67317654090209791953037950378390165e-27  8.4720053678151134465280021535386259e-27   2.66651619491654108284585033199280151e-17  1.22711037739563117764862482405212975e-16  1.04585019986529636856619013181656858e-19   4.2856731358809073003187499250653503e-37   5.65145685939522207710050739281596844e-14  2.97782503150927773362133372276450012e-04  5.27843883773199674036780645103978513e-17  0.0000000000   
1.51316085105584864250065397785285654e+13  9.99999999999999999986572192849650154e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.45371850986385488040058243640958777e-03  1.69303587629855626407654301009661967e-10  1.36548212540643861044658885285288222e-08  1.16663283513445917290583629816077508e-19  9.04886239996129848653832851131462698e-56   9.98182238565655892099356094806898817e-01  1.11766067099620511593633317683379234e-14  1.5542622861590519379322137474020987e-46   9.08096761800142664361381264613121106e-34  8.2150923499765258986569587279938021e-21   2.0819349533563008666268746077029438e-29   1.77600533888439624856045962894792569e-12  6.68599829205320856422711816797854034e-05  7.01234625693869061367407041895429809e-24  3.65665048500915963362880177009336932e-21  4.65134408983366636568652712317549025e-27  8.43763942590705556040178484887824137e-27  2.65704914948853976725918049514275862e-17  1.22076567943133417795338281555465235e-16  1.04259027698221003322388925320551795e-19   4.28348521781668153151894630634134846e-37  5.63380420394423739189284888065283552e-14  2.97169115591157739578150623601526541e-04  5.26198590447323565451193170974158083e-17  0.0000000000   
1.51843564216503276907348561158043413e+13  9.9999999999999999998657979027317076e-01   1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.45145214660675755933668160498901887e-03  1.68862479746062590073093959353821764e-10  1.35926100135989891013062526326394409e-08  1.16466382237347651132832360950729544e-19  9.01005361815311799110172098693195014e-56   9.98185367576262156226137743299794592e-01  1.11257402876552527729878813428988638e-14  1.54622987418115791850349422734517964e-46  9.03851742531359820818288883820818438e-34  8.20208821195780626061126856538954715e-21  2.06827883247500921929747774195507068e-29  1.77322567048600722507399435854282732e-12  6.6609256555748236899020028921276996e-05   6.97656690758134472805826694207381247e-24  3.63775278734361459447699983111672765e-21  4.62962349989817803676899268033432515e-27  8.40344416796859240188816929650110761e-27  2.64761965934377761012681134312122717e-17  1.21445659943996776237144679480599301e-16  1.03934199143343921783458824429637798e-19   4.28129684168831922347257177754124802e-37  5.61621145365945163263249806358622332e-14  2.96557257262130483823395466248916638e-04  5.24559170520644927631003047323697608e-17  0.0000000000   
1.52372686539436801039117967633217642e+13  9.99999999999999999986654127473272396e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.44919026776952938348098271170249489e-03  1.68422712283312790770279992874003775e-10  1.35307157478438684559465443844389798e-08  1.16269933813283262518439708501690726e-19  8.97143076135574774827699576371042114e-56   9.98188489522290762684953578443747728e-01  1.10751326643005472889435506878711235e-14  1.53824226272431052694024171499437663e-46  8.99628347223091248446704790651473912e-34  8.18911031826643960894338769142030295e-21  2.05471851952022959736576768705308029e-29  1.77045150253724095921427817726523669e-12  6.63596060273427561759481404488533874e-05  6.94098416205251773649575272417861613e-24  3.6189604896698859882269288428407539e-21   4.6080134125815460723508246545608216e-27   8.36941745850863455490728376642427974e-27  2.63822724023025540574804851676675388e-17  1.20818270851065061329361957316561945e-16  1.03610518625134774417937458167419203e-19   4.27910793982977452790265048964834615e-37  5.5986777945410890441373597554886584e-14   2.95946902936191896922211357051037946e-04  5.22925544771104508922401978192561245e-17  0.0000000000   
1.52903429925936978438585586269342527e+13  9.99999999999999999986687261628322238e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.44693297551479498899524593972399406e-03  1.67984302489405191900067150876707964e-10  1.34691397548414922414075095816070373e-08  1.16073946624100829210089052729050446e-19  8.93299475627916003585063612209685777e-56   9.98191604268203322840976473281969226e-01  1.10247849061754746121817543334992033e-14  1.53029958034415204201726814085656754e-46  8.95426666508167541721380409235996122e-34  8.17615925183111944469443310613500211e-21  2.04125397207448955407675566706751279e-29  1.76768296033817892624630739138745991e-12  6.61110385280374609099438101908599996e-05  6.90559862976909709621011992011441586e-24  3.600273894460749048070557184324148e-21    4.58651429335847884208068517977510259e-27  8.33556003437406757521439099651252688e-27  2.62887219970959244836208764027882719e-17  1.20194410761454900112299560102576812e-16  1.03287997726687237719600586175007849e-19   4.27691862880724121443553193911433286e-37  5.58120388999318803687021224347346237e-14  2.95338078795068736708658524586726778e-04  5.21297771658940299304226273793681131e-17  0.0000000000   
1.53435809464324902244904482365764863e+13  9.99999999999999999986658554006615385e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.44468021262100815024040692634088515e-03  1.67547236625504853665189501581634189e-10  1.34078789768220738229740921543178247e-08  1.15878415211783818287155535772392447e-19  8.8947438109749148166425356092662168e-56    9.98194711898440002965668691365681685e-01  1.09746945179975931192874193555250974e-14  1.52240139369382890868399401025714083e-46  8.91246493765563371317994796279865125e-34  8.16323468109354408857776269301293004e-21  2.0278841960932564426767088947193783e-29   1.76491997370602834903525470143261146e-12  6.58635436709147447054779171962044535e-05  6.87040841672880293014754705753989185e-24  3.58169198221170040765541392903359331e-21  4.56512508671427440366130350650563506e-27  8.30187023800994898577694911510382994e-27  2.61955418370369295675760130468364061e-17  1.19574045637501551284589757113556285e-16  1.0296662522665110931864479415713171e-19    4.27472887100627923266356954158558465e-37  5.56378916788205448119579717301229162e-14  2.94730768010130150798674770724634597e-04  5.19675794549645227037960386612293928e-17  0.0000000000   
1.53969824450076058738205707941333091e+13  9.999999999999999999866169680769413e-01    1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.44243198918740446777449209068898285e-03  1.67111514044131816244999806734571555e-10  1.33469322040490739194308496301109107e-08  1.15683339967290946810301146569937265e-19  8.85667728610436479186634260924635821e-56   9.98197812404509951907778710465221651e-01  1.09248605154775563748209351591208798e-14  1.51454750815122203244109627604370384e-46  8.87087748444288163304302075476097694e-34  8.15033666076552855308347577179253888e-21  2.01460860511706715535787523322903819e-29  1.76216255502614060038340636487423373e-12  6.56171185123745165217125142759346009e-05  6.83541269209496815864849568052063806e-24  3.56321429506102623764186059147061619e-21  4.54384538219015813183670857390655245e-27  8.26834742804650625550024641135648413e-27  2.61027311791157824528714330654077414e-17  1.18957160192240366812208915662917695e-16  1.02646399542044744657113007132854711e-19   4.27253869401499432386808162836612307e-37  5.54643357794811648930535417792170896e-14  2.94124971917802154113162556787538136e-04  5.18059605453861290369919890553832742e-17  0.0000000000   
1.54505480996825702341221520583966487e+13  9.99999999999999999986551635964490641e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.44018828646924183943140277124964426e-03  1.66677128512057144052445246843178331e-10  1.32862974515012321482413702753611365e-08  1.15488718781120226868042535322428507e-19  8.8187940574566217488241492811521793e-56    9.98200905817685317505840608656757884e-01  1.08752812803569119639045048948730933e-14  1.50673762943455573069484376929087662e-46  8.82950297059754874050121201806743643e-34  8.13746508008992652273835564142234594e-21  2.00142644660819848050519931104527785e-29  1.75941068130707646561825503967133436e-12  6.53717569625411457202554030782118443e-05  6.80061018065997500503676874279535519e-24  3.54484014067939347972785373962268245e-21  4.52267449845940396919496852871786438e-27  8.23499053686884998765027135402651637e-27  2.6010288092645813830340960344043069e-17   1.18343731310915224464363105210180992e-16  1.02327314988209034783754093118822678e-19   4.27034809735524803518094312126940466e-37  5.52913684738455019467303128501308255e-14  2.93520684082545922766673927509059063e-04  5.1644917568093539686058738910131991e-17   0.0000000000   
1.55042782394950214364518574846966677e+13  9.99999999999999999986549525140367501e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.43794909768266704637512265804884798e-03  1.66244076127250328946202143364114937e-10  1.32259730685741782008271262181100006e-08  1.15294550585039645964557988967964034e-19  8.78109320883760863191683731704055476e-56   9.98203992152711524189367559021437782e-01  1.08259554677654234876687548423518422e-14  1.49897150667373739925950226342012044e-46  8.78834028915430609755284757457935773e-34  8.12461989694693674385940394647449092e-21  1.98833704412491310935374017302117237e-29  1.75666434422728655820379572847258509e-12  6.51274542684439327049091044288568881e-05  6.76599980029770276019048459187355679e-24  3.52656892887104839501443967502846735e-21  4.50161187078171392455714486349854993e-27  8.20179868087996688892475080724261582e-27  2.59182111471549904653363295254582836e-17  1.17733739288554110086421854051291873e-16  1.02009367600182194433184683739865254e-19   4.26815709214316599811105462315341748e-37  5.51189879628928007283094094382159394e-14  2.92917901297415463654616399369562075e-04  5.14844485219580900482354915630190272e-17  0.0000000000   
1.555817331030597807452696730258566e+13    9.99999999999999999986627847665013416e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.43571441119620283116654097051610157e-03  1.65812352061029645814403346467671659e-10  1.31659572832822495767822052428170464e-08  1.15100833893588079405902192675169963e-19  8.74357374739383059385478640698522452e-56   9.98207071430988256385380618763858359e-01  1.0776881633531732908061382926058602e-14   1.49124887367018126131654507477485917e-46  8.74738825001465708822725902175304568e-34  8.11180104142366268206988859394854978e-21  1.97533969799753899828059570507892432e-29  1.75392352951967434377206239222125666e-12  6.48842051712772246490423517566369257e-05  6.73158040023047483781745913341752758e-24  3.50840003337692428682286188151245735e-21  4.48065689186216213182428306126885807e-27  8.16877090979464488074525722790026586e-27  2.58264987183997649380377570657982185e-17  1.17127163216206945316933180085664513e-16  1.01692552738314611320546792043668606e-19   4.26596568471653855780206014805701248e-37  5.49471920789746868218926478192046979e-14  2.92316619054786092286910321714946829e-04  5.13245510653340483899837146379489046e-17  0.0000000000   
1.56122337047221006940279194988997324e+13  9.99999999999999999986628614132704291e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.43348421765175853819421385826712581e-03  1.65381951936534277256257226399173956e-10  1.31062483945894597019945234765878002e-08  1.14907567421721191357358718246545502e-19  8.70623472378389305369895652082335414e-56   9.98210143670752039459638189691215206e-01  1.07280583914473309550112835631232055e-14  1.48356947366620677405682189551246618e-46  8.70664571118864840030450812245863071e-34  8.09900845666542245860314412886920339e-21  1.96243372710585506870155137008528065e-29  1.75118822570542795483469280280282893e-12  6.46420046848284036347106702391519247e-05  6.6973508714106100011160868851931948e-24   3.49033285014914102495160699755421229e-21  4.45980897900631689478929525569138292e-27  8.13590631244422196718907991786660076e-27  2.57351492816835619270444744155856031e-17  1.16523982926464168885636518726114978e-16  1.01376866100776612042886689886319934e-19   4.26377388358861958371408333914142357e-37  5.47759788346971910296159437651577637e-14  2.91716833464141144000228167668902493e-04  5.11652230270744678927239605740798124e-17  0.0000000000   
1.56664598395510859330882449720100461e+13  9.99999999999999999986655473007622578e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.43125850673691722361355005692905411e-03  1.64952871204449198976521207643516396e-10  1.30468446853948373374519546106320376e-08  1.14714749804903128993949143258474974e-19  8.66907517780139684777015805236471015e-56   9.98213208891525234449925662760721017e-01  1.06794843421172363929392344790636588e-14  1.4759330481405956891228091506175326e-46   8.66611151942328448922327549121996135e-34  8.08624208035979005485074799990599526e-21  1.94961844996919388128598320528103839e-29  1.74845842013527056094531958486991901e-12  6.44008477431825850422393392279450612e-05  6.6633100965898653074962026129676707e-24   3.47236677099052429260675945148004436e-21  4.43906754374040215232448929421498153e-27  8.10320396889559019975744835669437319e-27  2.56441612791047742695532961919033809e-17  1.15924178113400994965557725144498049e-16  1.01062303265187806144912438101918563e-19   4.26158169628987303011439328996467696e-37  5.46053461744278958761881890194641736e-14  2.91118540383173075991763239900973088e-04  5.10064621751900758154405829372981221e-17  0.0000000000   
1.57208521077033302021147776908196417e+13  9.99999999999999999986667778159230768e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.42903726916756694759331354097593003e-03  1.64525105525582341199837852670012734e-10  1.29877444755627762049716887960100972e-08  1.14522379770993314925193256776155185e-19  8.63209417153905933381177065110026242e-56   9.98216267111385138721223605414272014e-01  1.06311581163191273951675466568920714e-14  1.46833934362573984311504030861926408e-46  8.62578454638540175400753668729031473e-34  8.07350185611591191042456590412210535e-21  1.93689319617814472449903144790816052e-29  1.74573410142263011903474856153554026e-12  6.41607294157734087174120515490179872e-05  6.62945698070852852868034818815592588e-24  3.45450119959318652408096627446460781e-21  4.41843201032618045776957343346402107e-27  8.07066297962039534723375488087594877e-27  2.55535332007314983848057225169038727e-17  1.15327728868031884177461421099781544e-16  1.00748859969199572203967226415631436e-19   4.25938913131726309039679135473807837e-37  5.44352921264847997631239275767878192e-14  2.90521735950947312775154949845214722e-04  5.08482663584601361731840179328776905e-17  0.0000000000   
1.57752443758555744711413104096289122e+13  9.99999999999999999986835896510176003e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.42682724474224444292902768484972235e-03  1.64099948252337571608030559613389948e-10  1.29291248316431985366916229072836314e-08  1.14331040282051202564876685899910751e-19  8.59540266547567788088154627709771456e-56   9.98219309059998948579722307012223451e-01  1.05832245074852465563308181448981475e-14  1.46081105707053349272793079615083368e-46  8.58578563044518917461455834865208268e-34  8.06082643562164159721366175826742832e-21  1.92429567451747519025609564084785893e-29  1.74302353583613477809334217504134721e-12  6.39223718660685325077747225282967746e-05  6.59589275504740420093096402164021607e-24  3.43678953468451055061858088065121093e-21  4.39796421463999999902358829815805692e-27  8.03838089053227630297298005888287388e-27  2.54635381058180981100613822697467467e-17  1.14736417926885292626590403848252538e-16  1.0043748212752146916831308577293661e-19    4.25720288087901480273002032305996663e-37  5.42663303505220960361064563055674381e-14  2.89928228359894328104774226748288212e-04  5.06911129830118676162977544065714544e-17  0.0000000000   
1.58296366440078187401678431284381826e+13  9.99999999999999999986784344715496831e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.42462833810383467431869488964370027e-03  1.63677374438507027841243436533092346e-10  1.28709801619097302139134761920493974e-08  1.14140722082962477686390257025148041e-19  8.5589973729777720574018266245990452e-56    9.98222334881406585103692967434160555e-01  1.05356789508260972579365755717974599e-14  1.45334740008056420904480228771036963e-46  8.54611097204951617287175791289358271e-34  8.04821526442190870098342099984644888e-21  1.91182416163816470186406083127030943e-29  1.74032660641854905773643196193213481e-12  6.36857559628590825149941034339608213e-05  6.56261396369322976695865999259760654e-24  3.41922992145380627675304097033429327e-21  4.37766221520437474276564148164509849e-27  8.00635470006573119992687142139818215e-27  2.53741694014385009777487691375264268e-17  1.14150183364711712598150257078699311e-16  1.00128149000588608388947444329746878e-19   4.25502291147331636437177250084301181e-37  5.40984501830210957327238388827733124e-14  2.89337988064033757380811324374708393e-04  5.05349915815216999547445113541419558e-17  0.0000000000   
1.5884028912160063009194375847247453e+13   9.99999999999999999986893472308431375e-01  1.0e-13      1.0e-13       1.0e-13      1.0e-13       1.0e-13       0.0010000000      1.42244045503297232145459618710258803e-03  1.63257359462195370585860309040291105e-10  1.28133049589668773971195776210997695e-08  1.13951416034808705878848117985530346e-19  8.52287505620033507521299318623688842e-56   9.9822534471786988963196622224295073e-01   1.04885169503588796978133807466117554e-14  1.44594759644911151968392324078349865e-46  8.50675682863501969367942932389663405e-34  8.03566779470517900916344485920470561e-21  1.89947696332963463493338682400857451e-29  1.7376431976066795661544692393422748e-12   6.3450862849667004856662917078359705e-05   6.52961720383472541138110168096531989e-24  3.4018205337634218914451933335608594e-21   4.35752409964575849315616178142364028e-27  7.97458145209098423344452930372193031e-27  2.52854205857989169763164995638313623e-17  1.13568964213558254356907606551516243e-16  9.98208401280551731057142837741108819e-20   4.25284918984629753010175670841187308e-37  5.39316411001743752560310029655161696e-14  2.887509858828997843930970291258863e-04    5.03798918275888058557393416372124708e-17  0.0000000000   
